filename,result
IMG0000000.jpg,B
IMG0000001.jpg,A
IMG0000002.jpg,B
IMG0000003.jpg,B
IMG0000004.jpg,B
IMG0000005.jpg,B
IMG0000006.jpg,B
IMG0000007.jpg,B
IMG0000008.jpg,A
IMG0000009.jpg,B
IMG0000010.jpg,B
IMG0000011.jpg,B
IMG0000012.jpg,B
IMG0000013.jpg,A
IMG0000014.jpg,B
IMG0000015.jpg,B
IMG0000016.jpg,B
IMG0000017.jpg,A
IMG0000018.jpg,B
IMG0000020.jpg,B
IMG0000021.jpg,A
IMG0000022.jpg,B
IMG0000023.jpg,B
IMG0000024.jpg,B
IMG0000026.jpg,B
IMG0000027.jpg,B
IMG0000028.jpg,B
IMG0000029.jpg,B
IMG0000030.jpg,B
IMG0000031.jpg,B
IMG0000032.jpg,B
IMG0000033.jpg,A
IMG0000034.jpg,B
IMG0000035.jpg,B
IMG0000036.jpg,B
IMG0000037.jpg,B
IMG0000038.jpg,B
IMG0000039.jpg,B
IMG0000040.jpg,B
IMG0000041.jpg,B
IMG0000042.jpg,B
IMG0000043.jpg,B
IMG0000045.jpg,B
IMG0000046.jpg,B
IMG0000047.jpg,B
IMG0000048.jpg,B
IMG0000049.jpg,B
IMG0000050.jpg,B
IMG0000051.jpg,B
IMG0000052.jpg,A
IMG0000053.jpg,B
IMG0000054.jpg,B
IMG0000055.jpg,B
IMG0000056.jpg,B
IMG0000060.jpg,B
IMG0000061.jpg,B
IMG0000062.jpg,B
IMG0000063.jpg,B
IMG0000064.jpg,B
IMG0000065.jpg,B
IMG0000066.jpg,A
IMG0000067.jpg,A
IMG0000068.jpg,A
IMG0000069.jpg,B
IMG0000070.jpg,B
IMG0000071.jpg,B
IMG0000072.jpg,B
IMG0000073.jpg,B
IMG0000074.jpg,B
IMG0000075.jpg,B
IMG0000076.jpg,A
IMG0000077.jpg,B
IMG0000078.jpg,B
IMG0000079.jpg,B
IMG0000080.jpg,B
IMG0000081.jpg,B
IMG0000082.jpg,B
IMG0000083.jpg,B
IMG0000084.jpg,B
IMG0000085.jpg,B
IMG0000086.jpg,B
IMG0000087.jpg,B
IMG0000088.jpg,A
IMG0000089.jpg,B
IMG0000090.jpg,B
IMG0000091.jpg,B
IMG0000093.jpg,B
IMG0000094.jpg,B
IMG0000095.jpg,B
IMG0000096.jpg,A
IMG0000097.jpg,B
IMG0000098.jpg,B
IMG0000099.jpg,B
IMG0000101.jpg,B
IMG0000102.jpg,B
IMG0000103.jpg,B
IMG0000104.jpg,B
IMG0000105.jpg,B
IMG0000106.jpg,B
IMG0000107.jpg,B
IMG0000108.jpg,B
IMG0000109.jpg,A
IMG0000110.jpg,B
IMG0000111.jpg,B
IMG0000112.jpg,B
IMG0000113.jpg,B
IMG0000114.jpg,A
IMG0000115.jpg,B
IMG0000116.jpg,B
IMG0000117.jpg,A
IMG0000118.jpg,A
IMG0000119.jpg,B
IMG0000120.jpg,A
IMG0000121.jpg,A
IMG0000122.jpg,B
IMG0000123.jpg,B
IMG0000124.jpg,A
IMG0000125.jpg,B
IMG0000126.jpg,B
IMG0000127.jpg,A
IMG0000128.jpg,A
IMG0000129.jpg,B
IMG0000130.jpg,A
IMG0000131.jpg,A
IMG0000132.jpg,A
IMG0000133.jpg,B
IMG0000134.jpg,B
IMG0000135.jpg,B
IMG0000136.jpg,A
IMG0000137.jpg,B
IMG0000138.jpg,A
IMG0000139.jpg,A
IMG0000140.jpg,B
IMG0000141.jpg,B
IMG0000145.jpg,B
IMG0000146.jpg,B
IMG0000147.jpg,B
IMG0000148.jpg,B
IMG0000149.jpg,B
IMG0000150.jpg,B
IMG0000152.jpg,A
IMG0000153.jpg,B
IMG0000154.jpg,A
IMG0000157.jpg,B
IMG0000158.jpg,B
IMG0000159.jpg,A
IMG0000160.jpg,B
IMG0000161.jpg,A
IMG0000162.jpg,A
IMG0000163.jpg,B
IMG0000164.jpg,B
IMG0000165.jpg,B
IMG0000166.jpg,B
IMG0000167.jpg,B
IMG0000168.jpg,B
IMG0000169.jpg,B
IMG0000170.jpg,B
IMG0000171.jpg,B
IMG0000172.jpg,B
IMG0000173.jpg,B
IMG0000174.jpg,A
IMG0000175.jpg,A
IMG0000176.jpg,A
IMG0000177.jpg,B
IMG0000178.jpg,A
IMG0000179.jpg,B
IMG0000180.jpg,B
IMG0000181.jpg,B
IMG0000182.jpg,B
IMG0000183.jpg,B
IMG0000184.jpg,B
IMG0000185.jpg,B
IMG0000186.jpg,A
IMG0000187.jpg,A
IMG0000191.jpg,A
IMG0000192.jpg,A
IMG0000193.jpg,A
IMG0000194.jpg,A
IMG0000195.jpg,A
IMG0000196.jpg,B
IMG0000197.jpg,A
IMG0000198.jpg,A
IMG0000199.jpg,B
IMG0000200.jpg,B
IMG0000201.jpg,B
IMG0000202.jpg,B
IMG0000203.jpg,B
IMG0000204.jpg,B
IMG0000205.jpg,B
IMG0000208.jpg,B
IMG0000209.jpg,A
IMG0000210.jpg,B
IMG0000211.jpg,B
IMG0000212.jpg,A
IMG0000213.jpg,A
IMG0000214.jpg,B
IMG0000215.jpg,B
IMG0000216.jpg,B
IMG0000217.jpg,B
IMG0000218.jpg,B
IMG0000219.jpg,B
IMG0000220.jpg,A
IMG0000221.jpg,A
IMG0000222.jpg,A
IMG0000223.jpg,B
IMG0000224.jpg,B
IMG0000225.jpg,A
IMG0000226.jpg,A
IMG0000227.jpg,B
IMG0000228.jpg,B
IMG0000229.jpg,B
IMG0000230.jpg,B
IMG0000231.jpg,A
IMG0000232.jpg,A
IMG0000233.jpg,A
IMG0000234.jpg,B
IMG0000235.jpg,B
IMG0000236.jpg,B
IMG0000237.jpg,B
IMG0000238.jpg,B
IMG0000239.jpg,B
IMG0000240.jpg,A
IMG0000241.jpg,B
IMG0000242.jpg,B
IMG0000243.jpg,A
IMG0000244.jpg,A
IMG0000245.jpg,A
IMG0000246.jpg,B
IMG0000247.jpg,B
IMG0000248.jpg,B
IMG0000249.jpg,B
IMG0000250.jpg,B
IMG0000251.jpg,B
IMG0000252.jpg,B
IMG0000253.jpg,A
IMG0000254.jpg,A
IMG0000255.jpg,A
IMG0000256.jpg,B
IMG0000257.jpg,B
IMG0000258.jpg,B
IMG0000259.jpg,B
IMG0000260.jpg,B
IMG0000263.jpg,B
IMG0000264.jpg,B
IMG0000265.jpg,B
IMG0000266.jpg,B
IMG0000267.jpg,B
IMG0000268.jpg,B
IMG0000269.jpg,B
IMG0000270.jpg,B
IMG0000271.jpg,B
IMG0000272.jpg,B
IMG0000273.jpg,B
IMG0000274.jpg,B
IMG0000275.jpg,B
IMG0000276.jpg,B
IMG0000277.jpg,B
IMG0000278.jpg,B
IMG0000279.jpg,B
IMG0000280.jpg,B
IMG0000281.jpg,B
IMG0000282.jpg,B
IMG0000283.jpg,B
IMG0000285.jpg,B
IMG0000286.jpg,B
IMG0000287.jpg,B
IMG0000288.jpg,B
IMG0000289.jpg,B
IMG0000290.jpg,B
IMG0000291.jpg,B
IMG0000292.jpg,A
IMG0000293.jpg,B
IMG0000294.jpg,B
IMG0000295.jpg,B
IMG0000296.jpg,B
IMG0000297.jpg,A
IMG0000298.jpg,B
IMG0000299.jpg,B
IMG0000300.jpg,B
IMG0000301.jpg,B
IMG0000302.jpg,A
IMG0000303.jpg,B
IMG0000304.jpg,B
IMG0000305.jpg,B
IMG0000306.jpg,B
IMG0000308.jpg,B
IMG0000309.jpg,B
IMG0000310.jpg,B
IMG0000311.jpg,B
IMG0000312.jpg,B
IMG0000313.jpg,B
IMG0000314.jpg,B
IMG0000315.jpg,B
IMG0000316.jpg,B
IMG0000317.jpg,B
IMG0000318.jpg,B
IMG0000320.jpg,B
IMG0000321.jpg,B
IMG0000322.jpg,B
IMG0000323.jpg,B
IMG0000324.jpg,B
IMG0000325.jpg,B
IMG0000326.jpg,B
IMG0000327.jpg,B
IMG0000328.jpg,B
IMG0000329.jpg,B
IMG0000330.jpg,B
IMG0000331.jpg,B
IMG0000332.jpg,B
IMG0000333.jpg,A
IMG0000334.jpg,B
IMG0000335.jpg,A
IMG0000336.jpg,B
IMG0000337.jpg,B
IMG0000338.jpg,B
IMG0000339.jpg,B
IMG0000340.jpg,B
IMG0000342.jpg,A
IMG0000343.jpg,A
IMG0000344.jpg,B
IMG0000345.jpg,B
IMG0000346.jpg,B
IMG0000347.jpg,B
IMG0000348.jpg,B
IMG0000349.jpg,A
IMG0000350.jpg,B
IMG0000353.jpg,B
IMG0000354.jpg,B
IMG0000355.jpg,A
IMG0000356.jpg,B
IMG0000357.jpg,B
IMG0000358.jpg,B
IMG0000359.jpg,B
IMG0000360.jpg,B
IMG0000361.jpg,B
IMG0000362.jpg,B
IMG0000363.jpg,B
IMG0000364.jpg,A
IMG0000365.jpg,B
IMG0000366.jpg,B
IMG0000367.jpg,B
IMG0000368.jpg,B
IMG0000369.jpg,B
IMG0000370.jpg,B
IMG0000371.jpg,B
IMG0000372.jpg,B
IMG0000373.jpg,B
IMG0000374.jpg,B
IMG0000375.jpg,B
IMG0000376.jpg,B
IMG0000377.jpg,B
IMG0000378.jpg,B
IMG0000379.jpg,B
IMG0000380.jpg,B
IMG0000381.jpg,B
IMG0000382.jpg,B
IMG0000383.jpg,B
IMG0000384.jpg,B
IMG0000385.jpg,B
IMG0000386.jpg,B
IMG0000387.jpg,B
IMG0000388.jpg,B
IMG0000389.jpg,B
IMG0000390.jpg,B
IMG0000391.jpg,A
IMG0000392.jpg,B
IMG0000393.jpg,B
IMG0000394.jpg,B
IMG0000395.jpg,B
IMG0000396.jpg,A
IMG0000397.jpg,B
IMG0000398.jpg,A
IMG0000399.jpg,B
IMG0000400.jpg,B
IMG0000401.jpg,A
IMG0000402.jpg,B
IMG0000403.jpg,B
IMG0000404.jpg,A
IMG0000405.jpg,B
IMG0000406.jpg,A
IMG0000407.jpg,B
IMG0000408.jpg,B
IMG0000409.jpg,A
IMG0000410.jpg,B
IMG0000411.jpg,B
IMG0000412.jpg,B
IMG0000413.jpg,B
IMG0000414.jpg,B
IMG0000415.jpg,B
IMG0000416.jpg,B
IMG0000417.jpg,A
IMG0000418.jpg,B
IMG0000419.jpg,B
IMG0000420.jpg,B
IMG0000421.jpg,B
IMG0000422.jpg,B
IMG0000423.jpg,B
IMG0000424.jpg,A
IMG0000425.jpg,B
IMG0000426.jpg,B
IMG0000427.jpg,A
IMG0000428.jpg,B
IMG0000429.jpg,B
IMG0000430.jpg,B
IMG0000431.jpg,A
IMG0000432.jpg,B
IMG0000433.jpg,B
IMG0000434.jpg,B
IMG0000435.jpg,B
IMG0000436.jpg,B
IMG0000437.jpg,B
IMG0000438.jpg,B
IMG0000439.jpg,B
IMG0000440.jpg,B
IMG0000441.jpg,B
IMG0000445.jpg,B
IMG0000446.jpg,B
IMG0000447.jpg,B
IMG0000448.jpg,B
IMG0000449.jpg,B
IMG0000450.jpg,B
IMG0000451.jpg,B
IMG0000452.jpg,A
IMG0000457.jpg,B
IMG0000458.jpg,B
IMG0000459.jpg,A
IMG0000460.jpg,B
IMG0000461.jpg,A
IMG0000462.jpg,B
IMG0000463.jpg,B
IMG0000464.jpg,B
IMG0000465.jpg,A
IMG0000473.jpg,B
IMG0000474.jpg,A
IMG0000475.jpg,B
IMG0000476.jpg,B
IMG0000477.jpg,B
IMG0000478.jpg,B
IMG0000481.jpg,B
IMG0000482.jpg,B
IMG0000483.jpg,B
IMG0000484.jpg,B
IMG0000485.jpg,B
IMG0000488.jpg,B
IMG0000489.jpg,A
IMG0000490.jpg,B
IMG0000491.jpg,B
IMG0000492.jpg,B
IMG0000493.jpg,B
IMG0000494.jpg,B
IMG0000495.jpg,B
IMG0000496.jpg,B
IMG0000497.jpg,A
IMG0000498.jpg,B
IMG0000499.jpg,B
IMG0000500.jpg,B
IMG0000502.jpg,B
IMG0000503.jpg,A
IMG0000504.jpg,B
IMG0000505.jpg,A
IMG0000506.jpg,B
IMG0000507.jpg,B
IMG0000508.jpg,B
IMG0000509.jpg,B
IMG0000510.jpg,B
IMG0000511.jpg,A
IMG0000512.jpg,B
IMG0000513.jpg,B
IMG0000514.jpg,B
IMG0000515.jpg,B
IMG0000516.jpg,B
IMG0000517.jpg,B
IMG0000518.jpg,B
IMG0000519.jpg,A
IMG0000520.jpg,B
IMG0000521.jpg,B
IMG0000522.jpg,B
IMG0000523.jpg,B
IMG0000524.jpg,B
IMG0000525.jpg,A
IMG0000526.jpg,B
IMG0000527.jpg,B
IMG0000528.jpg,B
IMG0000529.jpg,B
IMG0000530.jpg,B
IMG0000531.jpg,B
IMG0000532.jpg,B
IMG0000533.jpg,A
IMG0000534.jpg,B
IMG0000535.jpg,B
IMG0000536.jpg,B
IMG0000537.jpg,B
IMG0000538.jpg,B
IMG0000539.jpg,B
IMG0000540.jpg,B
IMG0000541.jpg,B
IMG0000542.jpg,A
IMG0000543.jpg,B
IMG0000544.jpg,B
IMG0000545.jpg,B
